皮膚,9306
戦士,9286
名誉,9271
特徴,9165
特徴,9165
退屈,9105
微妙,9093
航空,9072
孤独,9055
季節,9053
季節,9053
環境,8949
処理,8935
企業,8926
妖精,8904
義務,8891
諸君,8842
貧乏,8835
理想,8833
伯父,8778
選択,8747
両方,8721
巨人,8609
弁当,8487
評価,8483
小柄,8467
哲学,8463
師匠,8387
師匠,8387
交換,8349
浪人,8341
提案,8338
冒険,8296
冒険,8296
小僧,8255
別荘,8247
入院,8242
許可,8236
治療,8236
嫉妬,8172
嫉妬,8172
指摘,8104
筋肉,8092
映像,8086
期間,8051
閣下,8020
告白,7975
厄介,7962
厄介,7962
井戸,7954
同盟,7940
丁寧,7908
丁寧,7908
稽古,7900
批判,7898
材料,7852
材料,7852
喫茶店,7850
範囲,7793
韓国,7791
法律,7780
法律,7780
奉公,7742
死亡,7716
汽車,7707
旅館,7703
検査,7654
検査,7654
理論,7629
地域,7625
接触,7593
停止,7527
院長,7490
国際,7467
記念,7443
封筒,7414
利益,7412
利益,7412
一斉,7404
純粋,7378
純粋,7378
沢山,7355
目標,7336
大陸,7332
死刑,7304
沙汰,7255
医学,7241
工事,7229
景色,7183
遺体,7183
随分,7165
宣言,7157
番組,7139
儀式,7127
限界,7117
拍子,7107
親戚,7094
推測,7082
職人,7038
規則,6986
規則,6986
施設,6945
書斎,6937
同僚,6935
発展,6912
洞窟,6882
洞窟,6882
営業,6854
洗濯,6831
了解,6822
清水,6809
正義,6785
拒否,6769
解剖,6732
容赦,6727
賛成,6707
財布,6614
完璧,6528
妄想,6523
演奏,6492
演奏,6492
即座,6487
禁止,6458
郵便,6444
郵便,6444
畜生,6429
電灯,6413
捜索,6358
素人,6336
維持,6326
護衛,6309
護衛,6309
大胆,6286
邪気,6265
矛盾,6169
発射,6135
障害,6122
昨年,6111
例外,6100
衣服,6098
幹部,6093
歓迎,6081
挿絵,6077
徐々,6052
提供,6034
提供,6034
値段,5962
軌道,5953
誘拐,5952
対面,5948
獲物,5915
囚人,5900
駐車場,5892
錯覚,5889
伝統,5881
優秀,5873
優秀,5873
細胞,5870
唐突,5868
手帳,5828
宮殿,5820
残酷,5811
忠告,5791
忠告,5791
往来,5765
砂漠,5743
領主,5730
拍手,5730
義理,5710
成績,5681
曖昧,5647
曖昧,5647
食卓,5643
概念,5628
印刷,5626
家具,5593
主婦,5588
野菜,5579
演技,5535
王妃,5527
修理,5523
瀬戸,5488
礼儀,5456
武者,5451
平凡,5445
工作,5436
秩序,5436
秩序,5436
睡眠,5428
伯母,5371
古墳,5370
反省,5341
拡大,5308
警告,5301
今晩,5296
図書館,5188
管理人,5184
葬式,5176
葬式,5176
猛烈,5175
猛烈,5175
奇跡,5151
内蔵,5126
射撃,5116
射撃,5116
食糧,5101
真珠,5096
捕虜,5087
冷蔵,5084
美貌,4983
冷蔵庫,4961
企画,4933
豪華,4926
突如,4912
丁目,4910
翻訳,4901
翻訳,4901
破片,4890
校舎,4884
校舎,4884
変更,4876
砂糖,4873
是非,4870
道徳,4856
便利,4853
妊娠,4837
妊娠,4837
臆病,4797
提出,4795
太鼓,4778
航海,4765
優雅,4754
装備,4739
給料,4705
陣地,4680
素敵,4666
家臣,4613
漫画,4586
漫画,4586
週刊誌,4581
民衆,4571
歌舞伎,4563
敗北,4517
失踪,4492
相撲,4483
宮廷,4472
宮廷,4472
仏教,4469
就職,4451
就職,4451
反抗,4443
慈悲,4437
応援,4406
保存,4377
費用,4374
基礎,4368
郊外,4327
結婚式,4326
受験,4322
刹那,4315
披露,4289
刊行,4270
連邦,4262
平均,4259
遂に,4253
滑稽,4250
暖炉,4240
講義,4235
症状,4228
拒絶,4204
頭巾,4167
元帥,4136
拷問,4100
粗末,4089
法廷,4087
屈辱,4077
屈辱,4077
嘲笑,4059
切符,4035
海賊,4017
漠然,4016
敏感,3992
漁師,3992
警察官,3980
放棄,3976
勘違い,3947
台湾,3937
対策,3936
俳優,3921
陰謀,3911
蒸気,3887
上級,3870
箇所,3870
誠実,3865
大工,3864
幼稚,3862
休憩,3860
圧力,3859
侮辱,3818
痕跡,3818
侮辱,3818
繰り返す,3815
輪郭,3781
論文,3773
軍艦,3773
卑怯,3763
今更,3754
探索,3754
著者,3729
要請,3725
征服,3697
勇敢,3690
承諾,3638
着陸,3637
肯定,3630
総理,3601
肖像,3597
鑑定,3590
鼓動,3582
将棋,3578
沖縄,3575
人柄,3556
樹木,3549
貿易,3526
明瞭,3523
内緒,3498
栄養,3496
愚痴,3492
予約,3468
漢字,3467
悲惨,3462
診察,3450
収穫,3448
収穫,3448
僧侶,3426
庶民,3396
帰還,3393
突撃,3389
咽喉,3380
合格,3370
相棒,3356
順調,3348
複数,3340
麻薬,3336
頑固,3324
坊や,3304
審判,3304
感慨,3299
軍曹,3292
祭壇,3270
清潔,3266
封印,3262
境界,3260
料金,3259
報酬,3255
報酬,3255
金貨,3243
執着,3240
欠点,3239
直径,3237
購入,3226
共犯,3222
所詮,3219
輸入,3204
夕暮れ,3202
胴体,3175
新幹線,3170
潜水,3167
経緯,3159
凶器,3157
煉瓦,3151
水晶,3131
忠誠,3125
硝子,3075
公衆,3060
完了,3058
演劇,3058
演劇,3058
完了,3058
酸素,3058
戦慄,3049
後輩,3036
順序,3024
故障,3022
録音,3019
覚醒,3000
顧問,2995
領地,2989
免許,2981
藩主,2980
総合,2969
豊富,2962
排除,2954
基準,2953
臨時,2938
競技,2933
撤退,2932
風俗,2927
画像,2926
執念,2925
対処,2924
達成,2922
素朴,2921
単独,2907
不倫,2907
退院,2884
博物館,2882
勘弁,2875
双子,2870
野蛮,2870
訂正,2839
召喚,2827
召喚,2827
召喚,2827
繊細,2822
災難,2816
逆転,2813
探検,2813
詐欺,2812
回路,2802
迷宮,2779
因果,2772
旋回,2752
堕落,2749
天候,2736
紙幣,2731
昆虫,2727
配達,2726
配達,2726
倫理,2709
請求,2708
投稿,2685
残骸,2685
過剰,2681
疾走,2664
釈放,2662
容器,2656
容器,2656
乾燥,2652
事項,2641
傑作,2637
傲慢,2631
頻繁,2619
名称,2617
盲目,2610
盲目,2610
価格,2606
悠々,2605
登録,2596
衰弱,2588
融資,2578
抽象,2576
錬金,2576
催眠,2572
阻止,2557
出撃,2546
補佐,2537
海峡,2528
牧場,2520
一隻,2514
脅威,2513
脅威,2513
遠征,2506
邸宅,2503
鍛冶,2481
丘陵,2472
駆逐,2471
消耗,2467
遂行,2459
威嚇,2459
収集,2445
金融,2443
仙人,2441
憤慨,2426
憤慨,2426
墜落,2417
砲撃,2403
訴訟,2399
名簿,2378
未熟,2370
窮屈,2367
懇願,2365
火鉢,2358
寛大,2346
果実,2339
結晶,2328
退却,2328
素材,2322
無謀,2321
大塚,2311
卑劣,2310
手記,2307
活用,2302
維新,2286
花壇,2283
洪水,2272
牢獄,2269
寿司,2257
寿司,2257
解体,2255
妥協,2240
代償,2205
推薦,2202
狩猟,2187
猶予,2187
漆黒,2182
投資,2179
吟味,2174
徹夜,2166
開拓,2162
凶悪,2156
戸籍,2154
接続,2151
功績,2149
没頭,2144
自嘲,2128
省略,2126
陣営,2113
措置,2103
恩人,2099
輸出,2092
手錠,2090
四肢,2090
繁栄,2087
家賃,2086
桟橋,2078
木製,2067
銀貨,2062
催促,2059
皇后,2051
憤怒,2047
待ち伏せ,2043
山岳,2038
搭乗,2034
脂肪,2034
今宵,2030
娯楽,2030
円盤,2026
疎開,2020
貯金,2015
偏見,2013
瑠璃,2009
瑠璃,2009
審査,2003
項目,1997
憲法,1996
欧米,1986
判定,1979
官吏,1971
謹慎,1953
貨幣,1943
胎児,1942
紋章,1935
紋章,1935
開催,1925
鉱山,1923
中枢,1909
実践,1907
抱擁,1895
陶器,1880
裕福,1874
噴水,1873
瓦礫,1873
湖畔,1873
運搬,1865
羞恥,1862
宰相,1859
勇者,1857
壮大,1856
妥当,1856
辞書,1854
勲章,1851
悠然,1836
水槽,1822
同胞,1820
架空,1806
厳粛,1803
虐待,1798
動物園,1796
不潔,1795
献上,1784
未遂,1777
窒息,1777
参詣,1770
蒸発,1768
処罰,1759
危惧,1752
申請,1747
虐殺,1741
校門,1707
焼酎,1707
岐阜,1700
普遍,1699
克服,1689
浴槽,1678
脳髄,1678
枢機,1675
疾風,1674
繊維,1673
繊維,1673
頓着,1669
陶酔,1660
鑑賞,1647
窮地,1641
詮索,1637
王族,1614
帳簿,1612
規制,1607
廃止,1601
投票,1601
書籍,1599
荒廃,1586
拉致,1586
献身,1585
辞典,1584
肝腎,1580
賞金,1569
賞金,1569
迅速,1559
日没,1558
旺盛,1549
舗装,1543
示唆,1542
国籍,1541
渓谷,1541
陪審,1536
破綻,1530
挫折,1526
恒星,1520
討伐,1517
討伐,1517
骸骨,1510
搭載,1506
便箋,1498
欧州,1492
婚姻,1489
栽培,1480
栽培,1480
循環,1477
艦艇,1473
呉服,1472
融合,1468
残虐,1468
該当,1466
貢献,1463
繁殖,1458
柔軟,1452
朗読,1448
童話,1447
遺憾,1445
喝采,1443
お盆,1438
曹長,1436
陳列,1424
余韻,1419
鼓膜,1415
銭湯,1413
基盤,1407
穀物,1404
勃発,1396
端末,1382
君臨,1368
沸騰,1360
悲哀,1357
葛藤,1356
謁見,1355
排気,1354
称号,1350
一喝,1347
劣等,1336
疫病,1334
比喩,1331
北極,1330
貪欲,1327
畏怖,1325
損失,1324
侮蔑,1318
暖房,1317
趣旨,1306
清浄,1303
安泰,1300
欄干,1300
一遍,1299
悪徳,1296
需要,1296
バス停,1294
担架,1293
担架,1293
摩擦,1290
摩擦,1290
電磁,1288
匿名,1285
淑女,1277
埼玉,1271
豪傑,1265
管轄,1255
感銘,1252
賄賂,1240
賄賂,1240
お膳,1237
没収,1234
果敢,1228
熟練,1223
錠前,1221
孔子,1219
辛辣,1216
駐屯,1214
鉢巻,1209
餓死,1209
派閥,1203
属性,1198
逸話,1196
排水,1196
寛容,1195
惨状,1191
一所懸命,1188
模倣,1185
斑点,1167
所轄,1165
民俗,1160
扶持,1154
破棄,1151
硫黄,1145
奔走,1144
謙遜,1140
峡谷,1140
謙遜,1140
芳香,1132
福祉,1132
窃盗,1128
奈落,1125
旋律,1120
軌跡,1118
俳句,1117
擁護,1117
怨念,1108
謙虚,1097
旋風,1096
分泌,1091
欠如,1084
鼻孔,1080
債権,1075
勃起,1075
隆盛,1070
性別,1066
店舗,1066
撤回,1065
痴漢,1061
真摯,1060
勾配,1057
果樹,1055
留学生,1054
南極,1053
吟遊詩人,1051
財閥,1051
治癒,1047
軍需,1047
海洋,1046
懇意,1040
日誌,1039
年賀,1037
地盤,1035
隠蔽,1032
生殖,1022
装填,1022
飢餓,1020
怠惰,1017
津波,1007
浄化,1003
半径,991
船舶,985
渓流,984
晩飯,981
却下,980
増殖,974
繰りかえる,974
不貞,966
分岐,966
隆起,965
陳述,959
下痢,958
主宰,957
亡骸,956
孤児院,950
氾濫,948
氾濫,948
冷房,947
ゆかい,941
検閲,938
禁忌,937
閑散,931
慈愛,930
賠償,929
繁盛,920
魔族,904
煩悩,901
童貞,896
童貞,896
畏敬,892
お嬢ちゃん,875
灯台,874
哺乳,868
土壌,864
追悼,863
逸脱,862
盲人,855
斥候,855
全貌,854
賃金,851
遮蔽,847
殉教,846
鎮圧,842
怨恨,840
勅使,839
帰省,832
南端,826
器械,821
寡黙,817
凡庸,808
整頓,796
歌謡,796
閲覧,794
壮絶,793
奨励,792
壮年,786
拝謁,780
在宅,779
在宅,779
流浪,774
受諾,773
疎外,771
瞳孔,769
慄然,769
堆積,765
裁縫,760
悦楽,757
糾弾,756
媒体,751
緻密,735
背が高い,732
泰然,732
潮時,729
憧憬,729
北斗,727
粘膜,724
倹約,716
薬剤,711
開墾,704
坑道,697
泰平,695
祝賀,686
殺虫剤,686
煎餅,684
恒例,682
抽斗,681
抽斗,681
岩礁,676
無償,674
艦船,672
叙述,671
暗礁,670
露天,665
禁煙,664
蜃気楼,664
覇気,659
排斥,658
模擬,650
満悦,646
酵素,642
破廉恥,637
一目瞭然,636
片付ける,629
尚更,629
尚更,629
閑静,628
嫡男,624
嫡子,623
危篤,617
矯正,614
綾瀬,613
必須,612
鎮静,611
食材,610
疲弊,610
喜悦,608
栃木,600
陳情,599
鉱石,594
文脈,593
甲羅,585
貞淑,584
炭坑,581
副作用,575
勅命,575
寡婦,571
通貨,570
哀愁,561
儒教,556
奇遇,544
語彙,538
醸造,534
鉢植え,530
冥府,521
精緻,518
盲腸,516
和睦,510
胃腸,504
冥界,502
洗剤,497
妊婦,496
賓客,496
片道,494
唐辛子,494
博覧会,493
左遷,492
制覇,491
清書,486
長閑,485
盆栽,483
嘱託,482
多岐,468
俸給,466
憲政,459
洗浄,458
鋳造,456
弾劾,456
親不孝,451
統括,451
脊髄,450
潰瘍,448
儒学,447
奮発,446
変遷,443
望楼,433
弊害,430
海藻,428
絶交,426
叙事詩,422
罷免,414
清廉,410
臣民,408
転回,407
一括,406
総括,406
冥福,401
天賦,392
更迭,389
謄本,388
腫瘍,383
布巾,366
進捗,366
来賓,361
恣意,358
肥沃,356
鋳型,346
入賞,334
遵守,332
折衷,330
甘酸っぱい,329
朗報,329
訃報,329
奇矯,323
哀悼,320
諧謔,317
計量,316
親睦,309
金剛石,306
剛力,300
禁錮,284
老翁,280
抹茶,280
自叙伝,280
斎場,275
年俸,274
月賦,272
補助金,271
毀損,267
藩中,265
清酒,254
問題児,254
租税,252
奨学金,249
矢筒,247
批難,246
衷心,234
楼門,233
断腸,232
苦衷,230
禍根,227
煎茶,226
諮問,213
逓信,200
熟語,194
括弧,180
塑像,179
惨禍,160
妥協案,135
楷書,125
痘痕,110
酪農,109
哲理,100
例文,99
借款,93
頒布,88
略語,87
副詞,82
副詞,82
租借,79
抄本,63
単品,61
原資,48
抄録,44
玄米茶,28
訓読み,19
